time,open,high,low,close,tick_volume,spread,real_volume
2025-08-27 04:17:00,1.38312,1.38324,1.38311,1.38321,17.0,0.00011,0.0
2025-08-27 04:18:00,1.38321,1.38328,1.38318,1.38327,22.0,0.00011,0.0
2025-08-27 04:19:00,1.38327,1.38335,1.38326,1.38334,24.0,0.00011,0.0
2025-08-27 04:20:00,1.38334,1.38353,1.38331,1.38352,41.0,0.00011,0.0
2025-08-27 04:21:00,1.38352,1.38354,1.38349,1.38351,37.0,0.00011,0.0
2025-08-27 04:22:00,1.38351,1.38352,1.38345,1.38348,28.0,0.00011,0.0
2025-08-27 04:23:00,1.38348,1.38348,1.38338,1.38342,38.0,0.00011,0.0
2025-08-27 04:24:00,1.38342,1.38344,1.38339,1.3834,20.0,0.00011,0.0
2025-08-27 04:25:00,1.3834,1.3834,1.38325,1.38329,29.0,0.00011,0.0
2025-08-27 04:26:00,1.38329,1.38331,1.38322,1.38329,31.0,0.00011,0.0
2025-08-27 04:27:00,1.38329,1.38334,1.38325,1.38334,21.0,0.00011,0.0
2025-08-27 04:28:00,1.38334,1.38342,1.38334,1.38341,42.0,0.00011,0.0
2025-08-27 04:29:00,1.38341,1.38343,1.38331,1.38335,68.0,0.00011,0.0
2025-08-27 04:30:00,1.38335,1.38336,1.38299,1.38318,142.0,0.00011,0.0
2025-08-27 04:31:00,1.38319,1.38319,1.38289,1.38296,92.0,0.00011,0.0
2025-08-27 04:32:00,1.38296,1.38307,1.38296,1.38304,60.0,0.00011,0.0
2025-08-27 04:33:00,1.38304,1.38317,1.38304,1.38309,60.0,0.00011,0.0
2025-08-27 04:34:00,1.38309,1.38309,1.38302,1.38307,29.0,0.00011,0.0
2025-08-27 04:35:00,1.38307,1.38312,1.38303,1.38311,39.0,0.00011,0.0
2025-08-27 04:36:00,1.38311,1.38311,1.38295,1.38301,40.0,0.00011,0.0
2025-08-27 04:37:00,1.38298,1.383,1.38295,1.38297,24.0,0.00011,0.0
2025-08-27 04:38:00,1.38297,1.38306,1.38295,1.383,34.0,0.00011,0.0
2025-08-27 04:39:00,1.383,1.38308,1.38299,1.38305,35.0,0.00011,0.0
2025-08-27 04:40:00,1.38304,1.38325,1.38303,1.38322,71.0,0.00011,0.0
2025-08-27 04:41:00,1.38322,1.38324,1.38318,1.38322,114.0,0.00011,0.0
2025-08-27 04:42:00,1.3832,1.38324,1.38309,1.38313,71.0,0.00011,0.0
2025-08-27 04:43:00,1.38313,1.38314,1.38308,1.38308,33.0,0.00011,0.0
2025-08-27 04:44:00,1.38309,1.38309,1.38298,1.38302,30.0,0.00011,0.0
2025-08-27 04:45:00,1.38302,1.38307,1.38297,1.38303,52.0,0.00011,0.0
2025-08-27 04:46:00,1.38303,1.38305,1.38294,1.38304,45.0,0.00011,0.0
2025-08-27 04:47:00,1.38304,1.38304,1.38278,1.3828,35.0,0.00011,0.0
2025-08-27 04:48:00,1.3828,1.38295,1.38278,1.38294,55.0,0.00011,0.0
2025-08-27 04:49:00,1.38294,1.38299,1.38292,1.38298,32.0,0.00011,0.0
2025-08-27 04:50:00,1.38298,1.38314,1.38297,1.38312,40.0,0.00011,0.0
2025-08-27 04:51:00,1.38311,1.38315,1.38308,1.3831,39.0,0.00011,0.0
2025-08-27 04:52:00,1.3831,1.3831,1.383,1.38307,38.0,0.00011,0.0
2025-08-27 04:53:00,1.38307,1.38308,1.38294,1.383,21.0,0.00011,0.0
2025-08-27 04:54:00,1.383,1.38311,1.383,1.38308,37.0,0.00011,0.0
2025-08-27 04:55:00,1.38309,1.38313,1.38306,1.38311,36.0,0.00011,0.0
2025-08-27 04:56:00,1.38312,1.38316,1.3831,1.3831,49.0,0.00011,0.0
2025-08-27 04:57:00,1.3831,1.3831,1.38305,1.3831,40.0,0.00011,0.0
2025-08-27 04:58:00,1.3831,1.38319,1.3831,1.38314,38.0,0.00011,0.0
2025-08-27 04:59:00,1.38314,1.38314,1.38309,1.3831,26.0,0.00011,0.0
2025-08-27 05:00:00,1.3831,1.38315,1.38308,1.38313,36.0,0.00011,0.0
2025-08-27 05:01:00,1.38313,1.38315,1.38311,1.38315,23.0,0.00011,0.0
2025-08-27 05:02:00,1.38316,1.38325,1.38314,1.38324,26.0,0.00011,0.0
2025-08-27 05:03:00,1.38324,1.38337,1.38324,1.38334,31.0,0.00011,0.0
2025-08-27 05:04:00,1.38332,1.3834,1.38332,1.3834,19.0,0.00011,0.0
2025-08-27 05:05:00,1.38341,1.38342,1.38336,1.3834,16.0,0.00011,0.0
2025-08-27 05:06:00,1.3834,1.3835,1.38339,1.38343,33.0,0.00011,0.0
2025-08-27 05:07:00,1.38343,1.38347,1.38339,1.38347,26.0,0.00011,0.0
2025-08-27 05:08:00,1.38347,1.38347,1.38342,1.38344,26.0,0.00011,0.0
2025-08-27 05:09:00,1.38344,1.38346,1.38338,1.38345,47.0,0.00011,0.0
2025-08-27 05:10:00,1.38345,1.38358,1.38343,1.38351,48.0,0.00011,0.0
2025-08-27 05:11:00,1.38351,1.38351,1.38345,1.38346,21.0,0.00011,0.0
2025-08-27 05:12:00,1.38346,1.38348,1.38344,1.38347,14.0,0.00011,0.0
2025-08-27 05:13:00,1.38347,1.38355,1.38347,1.38349,25.0,0.00011,0.0
2025-08-27 05:14:00,1.38349,1.38358,1.38349,1.38357,38.0,0.00011,0.0
2025-08-27 05:15:00,1.38357,1.38357,1.38351,1.38353,42.0,0.00011,0.0
2025-08-27 05:16:00,1.38353,1.38353,1.38346,1.38348,33.0,0.00011,0.0
2025-08-27 05:17:00,1.38348,1.38356,1.38345,1.38348,11.0,0.00011,0.0
2025-08-27 05:18:00,1.38348,1.38356,1.38348,1.38353,18.0,0.00011,0.0
2025-08-27 05:19:00,1.38353,1.38354,1.38348,1.38354,29.0,0.00011,0.0
2025-08-27 05:20:00,1.38354,1.38357,1.38352,1.38356,15.0,0.00011,0.0
2025-08-27 05:21:00,1.38356,1.38366,1.38355,1.38365,30.0,0.00011,0.0
2025-08-27 05:22:00,1.38365,1.38366,1.38363,1.38363,12.0,0.00011,0.0
2025-08-27 05:23:00,1.38363,1.38366,1.38362,1.38363,32.0,0.00011,0.0
2025-08-27 05:24:00,1.38363,1.38371,1.38361,1.38369,28.0,0.00011,0.0
2025-08-27 05:25:00,1.38369,1.38375,1.38369,1.38371,25.0,0.00011,0.0
2025-08-27 05:26:00,1.38371,1.38379,1.38368,1.38379,28.0,0.00011,0.0
2025-08-27 05:27:00,1.38378,1.38385,1.38377,1.38381,38.0,0.00011,0.0
2025-08-27 05:28:00,1.38381,1.38384,1.38378,1.38379,23.0,0.00011,0.0
2025-08-27 05:29:00,1.38379,1.38386,1.38379,1.3838,41.0,0.00011,0.0
2025-08-27 05:30:00,1.3838,1.38392,1.3838,1.38389,36.0,0.00011,0.0
2025-08-27 05:31:00,1.38389,1.38392,1.38381,1.38386,33.0,0.00011,0.0
2025-08-27 05:32:00,1.38386,1.38389,1.38386,1.38389,11.0,0.00011,0.0
2025-08-27 05:33:00,1.38389,1.38394,1.38387,1.38388,23.0,0.00011,0.0
2025-08-27 05:34:00,1.38387,1.38392,1.38387,1.38392,11.0,0.00011,0.0
2025-08-27 05:35:00,1.38392,1.38397,1.38385,1.38396,16.0,0.00011,0.0
2025-08-27 05:36:00,1.38396,1.38406,1.38396,1.38396,30.0,0.00011,0.0
2025-08-27 05:37:00,1.38396,1.38396,1.38387,1.38387,20.0,0.00011,0.0
2025-08-27 05:38:00,1.38387,1.38387,1.38374,1.38378,23.0,0.00011,0.0
2025-08-27 05:39:00,1.38378,1.38382,1.38376,1.38379,20.0,0.00011,0.0
2025-08-27 05:40:00,1.38379,1.38387,1.38376,1.38386,18.0,0.00011,0.0
2025-08-27 05:41:00,1.38386,1.3839,1.38385,1.38386,14.0,0.00011,0.0
2025-08-27 05:42:00,1.38386,1.38395,1.38386,1.38393,10.0,0.00011,0.0
2025-08-27 05:43:00,1.38393,1.38396,1.38388,1.3839,31.0,0.00011,0.0
2025-08-27 05:44:00,1.3839,1.38392,1.38388,1.38391,19.0,0.00011,0.0
2025-08-27 05:45:00,1.3839,1.3839,1.38385,1.38385,23.0,0.00011,0.0
2025-08-27 05:46:00,1.38385,1.38388,1.38384,1.38387,10.0,0.00011,0.0
2025-08-27 05:47:00,1.38387,1.38389,1.38377,1.38377,29.0,0.00011,0.0
2025-08-27 05:48:00,1.38377,1.38384,1.38377,1.38377,21.0,0.00011,0.0
2025-08-27 05:49:00,1.38379,1.38383,1.38379,1.3838,22.0,0.00011,0.0
2025-08-27 05:50:00,1.3838,1.38384,1.38377,1.38377,25.0,0.00011,0.0
2025-08-27 05:51:00,1.38377,1.38377,1.3837,1.38372,25.0,0.00011,0.0
2025-08-27 05:52:00,1.38372,1.38384,1.38372,1.38379,24.0,0.00011,0.0
2025-08-27 05:53:00,1.38379,1.38387,1.38376,1.38377,23.0,0.00011,0.0
2025-08-27 05:54:00,1.38377,1.38381,1.38375,1.38376,17.0,0.00011,0.0
2025-08-27 05:55:00,1.38377,1.38377,1.38374,1.38375,28.0,0.00011,0.0
2025-08-27 05:56:00,1.38375,1.38381,1.38375,1.38377,12.0,0.00011,0.0
2025-08-27 05:57:00,1.38377,1.38386,1.38377,1.38381,19.0,0.00011,0.0
2025-08-27 05:58:00,1.38381,1.38381,1.38376,1.38379,26.0,0.00011,0.0
2025-08-27 05:59:00,1.38379,1.38381,1.38376,1.38378,17.0,0.00011,0.0
2025-08-27 06:00:00,1.38378,1.38381,1.38374,1.38381,17.0,0.00011,0.0
2025-08-27 06:01:00,1.3838,1.38381,1.38375,1.38377,21.0,0.00011,0.0
2025-08-27 06:02:00,1.38377,1.38379,1.38374,1.38376,11.0,0.00011,0.0
2025-08-27 06:03:00,1.38376,1.38379,1.38373,1.38375,18.0,0.00011,0.0
2025-08-27 06:04:00,1.38375,1.38379,1.38371,1.38378,28.0,0.00011,0.0
2025-08-27 06:05:00,1.38378,1.38382,1.38377,1.38377,17.0,0.00011,0.0
2025-08-27 06:06:00,1.38378,1.38382,1.38377,1.3838,10.0,0.00011,0.0
2025-08-27 06:07:00,1.3838,1.38381,1.38379,1.38381,10.0,0.00011,0.0
